distance;cluster
4,6302085;894
4,6302085;893
4,6302085;892
4,6302085;891
4,6302085;890
4,6302085;889
4,6302085;888
4,6302085;887
4,6302085;886
4,6302085;885
4,6302085;884
4,6302085;883
4,6302085;882
4,6302085;881
4,6302085;880
4,6302085;879
4,6302085;878
4,6302085;877
4,6302085;876
4,6302085;875
4,6302085;874
4,6302085;873
4,6302085;872
4,6302085;871
4,6302085;870
4,6302085;869
4,6302085;868
4,6302085;867
4,6302085;866
4,6302085;865
4,6302085;864
4,6302085;863
4,6302085;862
4,6302085;861
4,6302085;860
4,6302085;859
4,6302085;858
4,6302085;857
4,6302085;856
4,6302085;855
4,6302085;854
4,6302085;853
4,6302085;852
4,6302085;851
4,6302085;850
4,6302085;849
4,6302085;848
4,6302085;847
4,6302085;846
4,6302085;845
4,6302085;844
4,6302085;843
4,6302085;842
4,6302085;841
4,6302085;840
4,6302085;839
4,6302085;838
4,6302085;837
4,6302085;836
4,6302085;835
4,6302085;834
4,6302085;833
4,6302085;832
4,6302085;831
4,6302085;830
4,6302085;829
4,6302085;828
4,6302085;827
4,6302085;826
4,6302085;825
4,6302085;824
4,6302085;823
4,6302085;822
4,6302085;821
4,6302085;820
4,6302085;819
4,6302085;818
4,6302085;817
4,6302085;816
4,6302085;815
4,6302085;814
4,6302085;813
4,798828;812
4,798828;811
4,84375;810
4,84375;809
4,84375;808
4,84375;807
4,84375;806
4,84375;805
4,84375;804
4,84375;803
4,84375;802
4,84375;801
4,84375;800
4,84375;799
4,84375;798
4,84375;797
4,84375;796
4,84375;795
4,84375;794
4,84375;793
4,84375;792
4,84375;791
4,84375;790
4,84375;789
4,84375;788
4,84375;787
4,84375;786
4,84375;785
4,84375;784
4,84375;783
4,84375;782
4,84375;781
4,84375;780
4,84375;779
4,84375;778
4,84375;777
4,84375;776
4,84375;775
4,84375;774
4,84375;773
4,84375;772
4,84375;771
4,84375;770
4,84375;769
4,84375;768
4,84375;767
4,84375;766
4,84375;765
4,84375;764
4,84375;763
4,84375;762
4,84375;761
4,84375;760
4,84375;759
4,84375;758
4,84375;757
4,84375;756
4,995117;755
4,995117;754
4,995117;753
4,995117;752
4,995117;751
4,995117;750
4,995117;749
4,995117;748
4,995117;747
4,995117;746
4,995117;745
4,995117;744
4,995117;743
4,995117;742
4,995117;741
4,995117;740
5,199365;739
5,25;738
5,25;737
5,25;736
5,25;735
5,25;734
5,25;733
5,25;732
5,25;731
5,25;730
5,25;729
5,25;728
5,25;727
5,25;726
5,25;725
5,25;724
5,25;723
5,3125;722
5,3125;721
5,3125;720
5,3125;719
5,3125;718
5,3125;717
5,3125;716
5,3125;715
5,3125;714
5,3125;713
5,3125;712
5,3125;711
5,3125;710
5,3125;709
5,3125;708
5,3125;707
5,3125;706
5,3125;705
5,3125;704
5,3125;703
5,3125;702
5,3125;701
5,3125;700
5,3125;699
5,3125;698
5,3125;697
5,3125;696
5,3125;695
5,3125;694
5,3125;693
5,3125;692
5,3125;691
5,3125;690
5,3125;689
5,3125;688
5,3125;687
5,3125;686
5,3125;685
5,3125;684
5,3125;683
5,3125;682
5,3125;681
5,3125;680
5,3125;679
5,3125;678
5,3125;677
5,3125;676
5,3125;675
5,3125;674
5,3125;673
5,3125;672
5,3125;671
5,3125;670
5,3125;669
5,3125;668
5,3125;667
5,3125;666
5,3125;665
5,3125;664
5,3125;663
5,3125;662
5,3125;661
5,3125;660
5,3125;659
5,3125;658
5,3125;657
5,3125;656
5,3125;655
5,3125;654
5,3125;653
5,3125;652
5,3125;651
5,3125;650
5,3125;649
5,3125;648
5,3125;647
5,3125;646
5,3125;645
5,3125;644
5,3125;643
5,3125;642
5,3125;641
5,3125;640
5,3125;639
5,3125;638
5,3125;637
5,3125;636
5,3125;635
5,3125;634
5,3125;633
5,3125;632
5,3125;631
5,3125;630
5,3125;629
5,3125;628
5,3125;627
5,3125;626
5,3125;625
5,3125;624
5,3125;623
5,3125;622
5,3125;621
5,3125;620
5,3125;619
5,3125;618
5,3125;617
5,3125;616
5,3125;615
5,3125;614
5,3125;613
5,3125;612
5,3125;611
5,3125;610
5,3125;609
5,3125;608
5,3125;607
5,3125;606
5,3125;605
5,3125;604
5,4973145;603
5,4973145;602
5,4973145;601
5,4973145;600
5,4973145;599
5,4973145;598
5,4973145;597
5,4973145;596
5,90625;595
5,90625;594
5,90625;593
5,90625;592
5,90625;591
5,90625;590
5,90625;589
5,90625;588
5,90625;587
5,90625;586
5,90625;585
5,90625;584
5,90625;583
5,90625;582
5,90625;581
5,90625;580
5,90625;579
5,90625;578
5,90625;577
5,90625;576
5,90625;575
5,90625;574
5,90625;573
5,90625;572
5,90625;571
5,90625;570
5,90625;569
5,90625;568
5,90625;567
5,90625;566
5,90625;565
5,90625;564
5,90625;563
5,90625;562
5,90625;561
5,90625;560
5,90625;559
5,90625;558
5,90625;557
5,90625;556
5,90625;555
5,90625;554
5,90625;553
5,90625;552
5,90625;551
5,90625;550
5,90625;549
5,90625;548
5,90625;547
5,90625;546
5,90625;545
5,9882812;544
5,9882812;543
5,9882812;542
5,9882812;541
5,9882812;540
5,9882812;539
5,9882812;538
5,9882812;537
5,9882812;536
5,9882812;535
5,9882812;534
5,9882812;533
5,9882812;532
5,9882812;531
5,9882812;530
5,9882812;529
5,9882812;528
5,9882812;527
5,9882812;526
5,9882812;525
5,9882812;524
5,9882812;523
5,9882812;522
5,9882812;521
5,9882812;520
5,9882812;519
5,9882812;518
5,9882812;517
5,9882812;516
5,9882812;515
5,9882812;514
5,9882812;513
5,9882812;512
5,9882812;511
5,9882812;510
5,9882812;509
5,9882812;508
5,9882812;507
5,9882812;506
5,9882812;505
5,9882812;504
5,9882812;503
5,9882812;502
5,9882812;501
5,9882812;500
5,9882812;499
5,9882812;498
5,9882812;497
5,9882812;496
5,9882812;495
5,9882812;494
5,9882812;493
5,9882812;492
5,9882812;491
5,9882812;490
5,9882812;489
5,9882812;488
5,9882812;487
5,9882812;486
5,9882812;485
5,9882812;484
5,9882812;483
5,9882812;482
5,9882812;481
5,9882812;480
5,9882812;479
5,9882812;478
5,9882812;477
5,9882812;476
5,9882812;475
5,9882812;474
5,9882812;473
5,9882812;472
5,9882812;471
5,9882812;470
5,9882812;469
5,9882812;468
5,9882812;467
5,9882812;466
5,9882812;465
5,9882812;464
5,9882812;463
5,9882812;462
5,9882812;461
5,9882812;460
5,9882812;459
5,9882812;458
5,9882812;457
5,9882812;456
5,9882812;455
5,9882812;454
5,9882812;453
5,9882812;452
5,998535;451
5,998535;450
5,998535;449
5,998535;448
6,4992065;447
6,4992065;446
6,4992065;445
6,6601562;444
6,6601562;443
6,6601562;442
6,6601562;441
6,6601562;440
6,6601562;439
6,6601562;438
6,6601562;437
6,6601562;436
6,6601562;435
6,6601562;434
6,6601562;433
6,6601562;432
6,6601562;431
6,6601562;430
6,6601562;429
6,6601562;428
6,6601562;427
6,6601562;426
6,6601562;425
6,6601562;424
6,6601562;423
6,6601562;422
6,6601562;421
6,6601562;420
6,6601562;419
6,6601562;418
6,6601562;417
6,6601562;416
6,6601562;415
6,6601562;414
6,6601562;413
6,6601562;412
6,6601562;411
6,6601562;410
6,6601562;409
6,6601562;408
6,6601562;407
6,6601562;406
6,6601562;405
6,6601562;404
6,9453125;403
6,9453125;402
6,9453125;401
6,9453125;400
6,9453125;399
6,9453125;398
6,9453125;397
6,9453125;396
6,9453125;395
6,9453125;394
6,9453125;393
6,9453125;392
6,9453125;391
6,9453125;390
6,9453125;389
6,9453125;388
6,9453125;387
6,9453125;386
6,9453125;385
6,9453125;384
6,9453125;383
6,9453125;382
6,9453125;381
6,9453125;380
6,9453125;379
6,9453125;378
6,9453125;377
6,9453125;376
6,9453125;375
6,9453125;374
6,9453125;373
6,9453125;372
6,9453125;371
6,9453125;370
6,9453125;369
6,9453125;368
6,9453125;367
6,9453125;366
6,9453125;365
6,9453125;364
6,9453125;363
6,9453125;362
6,9453125;361
6,9453125;360
6,9453125;359
6,9453125;358
6,9453125;357
6,9453125;356
6,9453125;355
6,9453125;354
6,9453125;353
6,9453125;352
6,9453125;351
6,9453125;350
6,9453125;349
6,9453125;348
6,9453125;347
6,9453125;346
6,9453125;345
6,9453125;344
6,9453125;343
6,9453125;342
6,9453125;341
6,9995728;340
7,3297524;339
7,3297524;338
7,3297524;337
7,3297524;336
7,3297524;335
7,3297524;334
7,3297524;333
7,3297524;332
7,3297524;331
7,3297524;330
7,3297524;329
7,3297524;328
7,3297524;327
7,3297524;326
7,3297524;325
7,3297524;324
7,3297524;323
7,3297524;322
7,3297524;321
7,3297524;320
7,3297524;319
7,3297524;318
7,3297524;317
7,3297524;316
7,3297524;315
7,3297524;314
7,3297524;313
7,499771;312
7,5;311
7,5;310
7,5;309
7,5;308
7,5;307
7,5;306
7,5;305
7,5;304
7,5;303
7,5;302
7,5;301
7,5;300
7,96875;299
7,96875;298
7,96875;297
7,96875;296
7,96875;295
7,96875;294
7,96875;293
7,96875;292
7,96875;291
7,96875;290
7,96875;289
7,96875;288
7,96875;287
7,96875;286
7,96875;285
7,96875;284
7,96875;283
7,96875;282
7,96875;281
7,96875;280
7,96875;279
7,96875;278
7,96875;277
7,96875;276
7,96875;275
7,96875;274
7,96875;273
7,96875;272
7,96875;271
7,96875;270
7,96875;269
7,96875;268
7,96875;267
7,96875;266
7,96875;265
7,96875;264
7,96875;263
7,96875;262
7,96875;261
7,96875;260
7,96875;259
7,96875;258
7,96875;257
7,96875;256
7,96875;255
7,96875;254
7,96875;253
7,96875;252
7,96875;251
7,96875;250
7,96875;249
7,96875;248
7,96875;247
7,96875;246
7,998047;245
7,998047;244
7,998047;243
7,998047;242
7,998047;241
7,998047;240
7,998047;239
7,998047;238
7,998047;237
7,998047;236
7,998047;235
7,998047;234
7,998047;233
7,998047;232
7,998047;231
8,665608;230
8,665608;229
8,665608;228
8,665608;227
8,665608;226
8,665608;225
8,665608;224
8,665608;223
8,665608;222
8,982422;221
8,982422;220
8,982422;219
8,982422;218
8,982422;217
8,982422;216
8,982422;215
8,982422;214
8,982422;213
8,982422;212
8,982422;211
8,982422;210
8,982422;209
8,982422;208
8,982422;207
8,982422;206
8,982422;205
8,982422;204
8,982422;203
8,982422;202
8,982422;201
8,982422;200
8,982422;199
8,982422;198
8,982422;197
8,982422;196
8,982422;195
8,982422;194
8,982422;193
8,982422;192
8,982422;191
8,982422;190
8,982422;189
8,982422;188
8,982422;187
8,982422;186
8,982422;185
8,982422;184
8,982422;183
8,982422;182
8,982422;181
9,332764;180
9,332764;179
9,332764;178
9,332764;177
9,332764;176
9,332764;175
9,332764;174
9,6875;173
9,6875;172
9,6875;171
9,6875;170
9,6875;169
9,6875;168
9,990234;167
9,990234;166
9,990234;165
9,990234;164
9,990234;163
9,990234;162
9,990234;161
9,990234;160
9,990234;159
9,990234;158
9,990234;157
9,990234;156
9,990234;155
9,990234;154
9,990234;153
9,990234;152
9,990234;151
9,990234;150
9,990234;149
9,990234;148
9,990234;147
9,990234;146
9,990234;145
9,990234;144
9,990234;143
9,990234;142
9,990234;141
9,990234;140
9,990234;139
9,990234;138
9,990234;137
9,990234;136
9,990234;135
9,990234;134
9,990234;133
9,990234;132
9,990234;131
9,990234;130
9,990234;129
9,990234;128
9,990234;127
9,990234;126
9,990234;125
9,990234;124
9,990234;123
9,990234;122
9,999695;121
9,999695;120
10,994629;119
10,994629;118
10,994629;117
10,994629;116
10,994629;115
10,994629;114
10,994629;113
10,994629;112
10,994629;111
10,994629;110
10,994629;109
10,994629;108
10,994629;107
10,994629;106
10,994629;105
10,994629;104
10,994629;103
10,994629;102
10,994629;101
10,994629;100
10,994629;99
11,8125;98
11,8125;97
11,8125;96
11,8125;95
11,8125;94
11,99707;93
11,99707;92
11,99707;91
11,99707;90
11,99707;89
11,99707;88
11,99707;87
11,99707;86
11,99707;85
11,99707;84
11,99707;83
11,99707;82
11,99707;81
11,99707;80
11,99707;79
12,998413;78
12,998413;77
12,998413;76
12,998413;75
12,998413;74
12,998413;73
12,998413;72
12,998413;71
12,998413;70
12,998413;69
13,890625;68
13,890625;67
13,890625;66
13,9991455;65
13,9991455;64
13,9991455;63
13,9991455;62
13,9991455;61
13,9991455;60
13,9991455;59
13,9991455;58
13,9991455;57
13,9991455;56
14,999542;55
14,999542;54
14,999542;53
14,999542;52
14,999542;51
14,999542;50
14,999542;49
15,9375;48
15,9375;47
15,9375;46
15,9375;45
15,999756;44
15,999756;43
15,999756;42
16,99987;41
16,99987;40
17,964844;39
17,964844;38
17,964844;37
17,964844;36
17,964844;35
17,964844;34
17,964844;33
17,964844;32
19,980469;31
19,980469;30
19,980469;29
19,980469;28
21,989258;27
21,989258;26
21,989258;25
21,989258;24
23,99414;23
25,996826;22
25,996826;21
27,998291;20
27,998291;19
29,999084;18
29,999084;17
29,999084;16
29,999084;15
29,999084;14
31,999512;13
31,999512;12
31,999512;11
31,999512;10
31,999512;9
33,99974;8
33,99974;7
33,99974;6
35,999863;5
35,999863;4
Infinity;3
Infinity;2
Infinity;1
